compString,numAtomsCation,numAtomsAnion,SimVolume_cation,SimVolume_anion,Sim_rCation,Sim_rAnion,Sim_vCation/vAnion,polarArea_Cation,polarArea_Anion,polarArea_IonPair,rotatableBondCount_Cation,rotatableBondCount_Anion,rotatableBondCountFraction_Anion,rotatableBondCountFraction_Cation,hBondAcceptorCount_Anion,hBondAcceptorCount_Cation,hBondDonorCount_Anion,hBondDonorCount_Cation,hBond_anionDonorInteraction,hBond_cationDonorInteraction,mmCation,mmAnion,Temperature,SimLogP_anion,SimLogP_cation,totalBondCount_Anion,totalBondCount_Cation,Asphericity_cation,Spherocity_cation,Asphericity_anion,Spherocity_anion,Valence_Electrons_cation,Valence_Electrons_anion,MinPartialCharge_anion,MinPartialCharge_cation,MaxPartialCharge_cation,MaxPartialCharge_anion,Asphericity_cation_std%,Spherocity_cation_std%,Asphericity_anion_std%,Spherocity_anion_std%,Specific_density,Smiles_anion,Smiles_cation,Mols_cation,Mols_anion
"['1-hexyl-3-methylimidazolium', 'Cyanoiminomethylideneazanide']",31,5,184.92224000000002,58.563200000000016,3.5342736981643684e-10,2.409047685638819e-10,3.1576525872903116,8.8,37.2,46,5,0,0,0.16129032258064516,3,0,0,0,0,0,167.27,66.04,328,0.21078000000000002,1.8929000000000002,4,31,0.6290245065392804,0.20741522712371513,0.6687387070911959,1.0266695081507126e-13,68,24,-0.421522061,-0.239533996,0.24302882573808662,0.092473943,19.343907323160476,30.546714485070513,9.631831271685505e-05,222.92815735608156,1020.8,C(=[N-])=NC#N,CCCCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae883b0>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e6d0>
"['1-hexyl-3-methylimidazolium', 'Cyanoiminomethylideneazanide']",31,5,184.92224000000002,58.563200000000016,3.5342736981643684e-10,2.409047685638819e-10,3.1576525872903116,8.8,37.2,46,5,0,0,0.16129032258064516,3,0,0,0,0,0,167.27,66.04,323,0.21078000000000002,1.8929000000000002,4,31,0.6290245065392804,0.20741522712371513,0.6687387070911959,1.0266695081507126e-13,68,24,-0.421522061,-0.239533996,0.24302882573808662,0.092473943,19.343907323160476,30.546714485070513,9.631831271685505e-05,222.92815735608156,1023.9,C(=[N-])=NC#N,CCCCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae883b0>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e6d0>
"['1-hexyl-3-methylimidazolium', 'Cyanoiminomethylideneazanide']",31,5,184.92224000000002,58.563200000000016,3.5342736981643684e-10,2.409047685638819e-10,3.1576525872903116,8.8,37.2,46,5,0,0,0.16129032258064516,3,0,0,0,0,0,167.27,66.04,308,0.21078000000000002,1.8929000000000002,4,31,0.6290245065392804,0.20741522712371513,0.6687387070911959,1.0266695081507126e-13,68,24,-0.421522061,-0.239533996,0.24302882573808662,0.092473943,19.343907323160476,30.546714485070513,9.631831271685505e-05,222.92815735608156,1033.2,C(=[N-])=NC#N,CCCCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae883b0>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e6d0>
"['1-hexyl-3-methylimidazolium', 'Cyanoiminomethylideneazanide']",31,5,184.92224000000002,58.563200000000016,3.5342736981643684e-10,2.409047685638819e-10,3.1576525872903116,8.8,37.2,46,5,0,0,0.16129032258064516,3,0,0,0,0,0,167.27,66.04,318,0.21078000000000002,1.8929000000000002,4,31,0.6290245065392804,0.20741522712371513,0.6687387070911959,1.0266695081507126e-13,68,24,-0.421522061,-0.239533996,0.24302882573808662,0.092473943,19.343907323160476,30.546714485070513,9.631831271685505e-05,222.92815735608156,1027,C(=[N-])=NC#N,CCCCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae883b0>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e6d0>
"['1-hexyl-3-methylimidazolium', 'Cyanoiminomethylideneazanide']",31,5,184.92224000000002,58.563200000000016,3.5342736981643684e-10,2.409047685638819e-10,3.1576525872903116,8.8,37.2,46,5,0,0,0.16129032258064516,3,0,0,0,0,0,167.27,66.04,313,0.21078000000000002,1.8929000000000002,4,31,0.6290245065392804,0.20741522712371513,0.6687387070911959,1.0266695081507126e-13,68,24,-0.421522061,-0.239533996,0.24302882573808662,0.092473943,19.343907323160476,30.546714485070513,9.631831271685505e-05,222.92815735608156,1030.1,C(=[N-])=NC#N,CCCCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae883b0>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e6d0>
"['1-hexyl-3-methylimidazolium', 'Cyanoiminomethylideneazanide']",31,5,184.92224000000002,58.563200000000016,3.5342736981643684e-10,2.409047685638819e-10,3.1576525872903116,8.8,37.2,46,5,0,0,0.16129032258064516,3,0,0,0,0,0,167.27,66.04,303,0.21078000000000002,1.8929000000000002,4,31,0.6290245065392804,0.20741522712371513,0.6687387070911959,1.0266695081507126e-13,68,24,-0.421522061,-0.239533996,0.24302882573808662,0.092473943,19.343907323160476,30.546714485070513,9.631831271685505e-05,222.92815735608156,1036.3,C(=[N-])=NC#N,CCCCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae883b0>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e6d0>
"['1-hexyl-3-methylimidazolium', 'Cyanoiminomethylideneazanide']",31,5,184.92224000000002,58.563200000000016,3.5342736981643684e-10,2.409047685638819e-10,3.1576525872903116,8.8,37.2,46,5,0,0,0.16129032258064516,3,0,0,0,0,0,167.27,66.04,298,0.21078000000000002,1.8929000000000002,4,31,0.6290245065392804,0.20741522712371513,0.6687387070911959,1.0266695081507126e-13,68,24,-0.421522061,-0.239533996,0.24302882573808662,0.092473943,19.343907323160476,30.546714485070513,9.631831271685505e-05,222.92815735608156,1039.5,C(=[N-])=NC#N,CCCCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae883b0>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e6d0>
"['1-hexyl-3-methylimidazolium', 'Cyanoiminomethylideneazanide']",31,5,184.92224000000002,58.563200000000016,3.5342736981643684e-10,2.409047685638819e-10,3.1576525872903116,8.8,37.2,46,5,0,0,0.16129032258064516,3,0,0,0,0,0,167.27,66.04,333,0.21078000000000002,1.8929000000000002,4,31,0.6290245065392804,0.20741522712371513,0.6687387070911959,1.0266695081507126e-13,68,24,-0.421522061,-0.239533996,0.24302882573808662,0.092473943,19.343907323160476,30.546714485070513,9.631831271685505e-05,222.92815735608156,1017.7,C(=[N-])=NC#N,CCCCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae883b0>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e6d0>
"['1-hexyl-3-methylimidazolium', 'Cyanoiminomethylideneazanide']",31,5,184.92224000000002,58.563200000000016,3.5342736981643684e-10,2.409047685638819e-10,3.1576525872903116,8.8,37.2,46,5,0,0,0.16129032258064516,3,0,0,0,0,0,167.27,66.04,293,0.21078000000000002,1.8929000000000002,4,31,0.6290245065392804,0.20741522712371513,0.6687387070911959,1.0266695081507126e-13,68,24,-0.421522061,-0.239533996,0.24302882573808662,0.092473943,19.343907323160476,30.546714485070513,9.631831271685505e-05,222.92815735608156,1042.7,C(=[N-])=NC#N,CCCCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae883b0>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e6d0>
"['1-ethylpyridinium', 'Bistriflylimide anion']",18,15,115.37264000000005,156.65568000000002,3.019984683720642e-10,3.344150741943107e-10,0.7364727534935218,3.9,103,106.9,1,1,0.071428571,0.055555556,11,0,0,0,0,0,108.16,280.15,311,0.9542,0.9940000000000001,14,18,0.39116294961281384,0.2195941237707893,0.3392899763570794,0.3331410396496278,42,92,-0.756650956,-0.20541497,0.1682563113904172,0.5185779581521305,0.00025673,0.000537936,8.871812634,5.562783403315668,1523.55,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae888b0>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethylpyridinium', 'Bistriflylimide anion']",18,15,115.37264000000005,156.65568000000002,3.019984683720642e-10,3.344150741943107e-10,0.7364727534935218,3.9,103,106.9,1,1,0.071428571,0.055555556,11,0,0,0,0,0,108.16,280.15,321,0.9542,0.9940000000000001,14,18,0.39116294961281384,0.2195941237707893,0.3392899763570794,0.3331410396496278,42,92,-0.756650956,-0.20541497,0.1682563113904172,0.5185779581521305,0.00025673,0.000537936,8.871812634,5.562783403315668,1513.73,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae888b0>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethylpyridinium', 'Bistriflylimide anion']",18,15,115.37264000000005,156.65568000000002,3.019984683720642e-10,3.344150741943107e-10,0.7364727534935218,3.9,103,106.9,1,1,0.071428571,0.055555556,11,0,0,0,0,0,108.16,280.15,336,0.9542,0.9940000000000001,14,18,0.39116294961281384,0.2195941237707893,0.3392899763570794,0.3331410396496278,42,92,-0.756650956,-0.20541497,0.1682563113904172,0.5185779581521305,0.00025673,0.000537936,8.871812634,5.562783403315668,1499.16,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae888b0>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethylpyridinium', 'Bistriflylimide anion']",18,15,115.37264000000005,156.65568000000002,3.019984683720642e-10,3.344150741943107e-10,0.7364727534935218,3.9,103,106.9,1,1,0.071428571,0.055555556,11,0,0,0,0,0,108.16,280.15,331,0.9542,0.9940000000000001,14,18,0.39116294961281384,0.2195941237707893,0.3392899763570794,0.3331410396496278,42,92,-0.756650956,-0.20541497,0.1682563113904172,0.5185779581521305,0.00025673,0.000537936,8.871812634,5.562783403315668,1504,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae888b0>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethylpyridinium', 'Bistriflylimide anion']",18,15,115.37264000000005,156.65568000000002,3.019984683720642e-10,3.344150741943107e-10,0.7364727534935218,3.9,103,106.9,1,1,0.071428571,0.055555556,11,0,0,0,0,0,108.16,280.15,333,0.9542,0.9940000000000001,14,18,0.39116294961281384,0.2195941237707893,0.3392899763570794,0.3331410396496278,42,92,-0.756650956,-0.20541497,0.1682563113904172,0.5185779581521305,0.00025673,0.000537936,8.871812634,5.562783403315668,1501.58,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae888b0>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethylpyridinium', 'Bistriflylimide anion']",18,15,115.37264000000005,156.65568000000002,3.019984683720642e-10,3.344150741943107e-10,0.7364727534935218,3.9,103,106.9,1,1,0.071428571,0.055555556,11,0,0,0,0,0,108.16,280.15,301,0.9542,0.9940000000000001,14,18,0.39116294961281384,0.2195941237707893,0.3392899763570794,0.3331410396496278,42,92,-0.756650956,-0.20541497,0.1682563113904172,0.5185779581521305,0.00025673,0.000537936,8.871812634,5.562783403315668,1533.68,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae888b0>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethylpyridinium', 'Bistriflylimide anion']",18,15,115.37264000000005,156.65568000000002,3.019984683720642e-10,3.344150741943107e-10,0.7364727534935218,3.9,103,106.9,1,1,0.071428571,0.055555556,11,0,0,0,0,0,108.16,280.15,338,0.9542,0.9940000000000001,14,18,0.39116294961281384,0.2195941237707893,0.3392899763570794,0.3331410396496278,42,92,-0.756650956,-0.20541497,0.1682563113904172,0.5185779581521305,0.00025673,0.000537936,8.871812634,5.562783403315668,1496.75,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae888b0>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethylpyridinium', 'Bistriflylimide anion']",18,15,115.37264000000005,156.65568000000002,3.019984683720642e-10,3.344150741943107e-10,0.7364727534935218,3.9,103,106.9,1,1,0.071428571,0.055555556,11,0,0,0,0,0,108.16,280.15,298,0.9542,0.9940000000000001,14,18,0.39116294961281384,0.2195941237707893,0.3392899763570794,0.3331410396496278,42,92,-0.756650956,-0.20541497,0.1682563113904172,0.5185779581521305,0.00025673,0.000537936,8.871812634,5.562783403315668,1535.92,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae888b0>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethylpyridinium', 'Bistriflylimide anion']",18,15,115.37264000000005,156.65568000000002,3.019984683720642e-10,3.344150741943107e-10,0.7364727534935218,3.9,103,106.9,1,1,0.071428571,0.055555556,11,0,0,0,0,0,108.16,280.15,306,0.9542,0.9940000000000001,14,18,0.39116294961281384,0.2195941237707893,0.3392899763570794,0.3331410396496278,42,92,-0.756650956,-0.20541497,0.1682563113904172,0.5185779581521305,0.00025673,0.000537936,8.871812634,5.562783403315668,1528.48,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae888b0>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethylpyridinium', 'Bistriflylimide anion']",18,15,115.37264000000005,156.65568000000002,3.019984683720642e-10,3.344150741943107e-10,0.7364727534935218,3.9,103,106.9,1,1,0.071428571,0.055555556,11,0,0,0,0,0,108.16,280.15,303,0.9542,0.9940000000000001,14,18,0.39116294961281384,0.2195941237707893,0.3392899763570794,0.3331410396496278,42,92,-0.756650956,-0.20541497,0.1682563113904172,0.5185779581521305,0.00025673,0.000537936,8.871812634,5.562783403315668,1530.96,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae888b0>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethylpyridinium', 'Bistriflylimide anion']",18,15,115.37264000000005,156.65568000000002,3.019984683720642e-10,3.344150741943107e-10,0.7364727534935218,3.9,103,106.9,1,1,0.071428571,0.055555556,11,0,0,0,0,0,108.16,280.15,323,0.9542,0.9940000000000001,14,18,0.39116294961281384,0.2195941237707893,0.3392899763570794,0.3331410396496278,42,92,-0.756650956,-0.20541497,0.1682563113904172,0.5185779581521305,0.00025673,0.000537936,8.871812634,5.562783403315668,1511.29,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae888b0>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethylpyridinium', 'Bistriflylimide anion']",18,15,115.37264000000005,156.65568000000002,3.019984683720642e-10,3.344150741943107e-10,0.7364727534935218,3.9,103,106.9,1,1,0.071428571,0.055555556,11,0,0,0,0,0,108.16,280.15,288,0.9542,0.9940000000000001,14,18,0.39116294961281384,0.2195941237707893,0.3392899763570794,0.3331410396496278,42,92,-0.756650956,-0.20541497,0.1682563113904172,0.5185779581521305,0.00025673,0.000537936,8.871812634,5.562783403315668,1545.9,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae888b0>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethylpyridinium', 'Bistriflylimide anion']",18,15,115.37264000000005,156.65568000000002,3.019984683720642e-10,3.344150741943107e-10,0.7364727534935218,3.9,103,106.9,1,1,0.071428571,0.055555556,11,0,0,0,0,0,108.16,280.15,308,0.9542,0.9940000000000001,14,18,0.39116294961281384,0.2195941237707893,0.3392899763570794,0.3331410396496278,42,92,-0.756650956,-0.20541497,0.1682563113904172,0.5185779581521305,0.00025673,0.000537936,8.871812634,5.562783403315668,1526.01,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae888b0>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethylpyridinium', 'Bistriflylimide anion']",18,15,115.37264000000005,156.65568000000002,3.019984683720642e-10,3.344150741943107e-10,0.7364727534935218,3.9,103,106.9,1,1,0.071428571,0.055555556,11,0,0,0,0,0,108.16,280.15,318,0.9542,0.9940000000000001,14,18,0.39116294961281384,0.2195941237707893,0.3392899763570794,0.3331410396496278,42,92,-0.756650956,-0.20541497,0.1682563113904172,0.5185779581521305,0.00025673,0.000537936,8.871812634,5.562783403315668,1516.32,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae888b0>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethylpyridinium', 'Bistriflylimide anion']",18,15,115.37264000000005,156.65568000000002,3.019984683720642e-10,3.344150741943107e-10,0.7364727534935218,3.9,103,106.9,1,1,0.071428571,0.055555556,11,0,0,0,0,0,108.16,280.15,326,0.9542,0.9940000000000001,14,18,0.39116294961281384,0.2195941237707893,0.3392899763570794,0.3331410396496278,42,92,-0.756650956,-0.20541497,0.1682563113904172,0.5185779581521305,0.00025673,0.000537936,8.871812634,5.562783403315668,1508.86,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae888b0>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethylpyridinium', 'Bistriflylimide anion']",18,15,115.37264000000005,156.65568000000002,3.019984683720642e-10,3.344150741943107e-10,0.7364727534935218,3.9,103,106.9,1,1,0.071428571,0.055555556,11,0,0,0,0,0,108.16,280.15,313,0.9542,0.9940000000000001,14,18,0.39116294961281384,0.2195941237707893,0.3392899763570794,0.3331410396496278,42,92,-0.756650956,-0.20541497,0.1682563113904172,0.5185779581521305,0.00025673,0.000537936,8.871812634,5.562783403315668,1521.09,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae888b0>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethylpyridinium', 'Bistriflylimide anion']",18,15,115.37264000000005,156.65568000000002,3.019984683720642e-10,3.344150741943107e-10,0.7364727534935218,3.9,103,106.9,1,1,0.071428571,0.055555556,11,0,0,0,0,0,108.16,280.15,316,0.9542,0.9940000000000001,14,18,0.39116294961281384,0.2195941237707893,0.3392899763570794,0.3331410396496278,42,92,-0.756650956,-0.20541497,0.1682563113904172,0.5185779581521305,0.00025673,0.000537936,8.871812634,5.562783403315668,1518.63,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae888b0>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethylpyridinium', 'Bistriflylimide anion']",18,15,115.37264000000005,156.65568000000002,3.019984683720642e-10,3.344150741943107e-10,0.7364727534935218,3.9,103,106.9,1,1,0.071428571,0.055555556,11,0,0,0,0,0,108.16,280.15,328,0.9542,0.9940000000000001,14,18,0.39116294961281384,0.2195941237707893,0.3392899763570794,0.3331410396496278,42,92,-0.756650956,-0.20541497,0.1682563113904172,0.5185779581521305,0.00025673,0.000537936,8.871812634,5.562783403315668,1506.43,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae888b0>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethylpyridinium', 'Bistriflylimide anion']",18,15,115.37264000000005,156.65568000000002,3.019984683720642e-10,3.344150741943107e-10,0.7364727534935218,3.9,103,106.9,1,1,0.071428571,0.055555556,11,0,0,0,0,0,108.16,280.15,296,0.9542,0.9940000000000001,14,18,0.39116294961281384,0.2195941237707893,0.3392899763570794,0.3331410396496278,42,92,-0.756650956,-0.20541497,0.1682563113904172,0.5185779581521305,0.00025673,0.000537936,8.871812634,5.562783403315668,1538.41,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae888b0>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethylpyridinium', 'Bistriflylimide anion']",18,15,115.37264000000005,156.65568000000002,3.019984683720642e-10,3.344150741943107e-10,0.7364727534935218,3.9,103,106.9,1,1,0.071428571,0.055555556,11,0,0,0,0,0,108.16,280.15,291,0.9542,0.9940000000000001,14,18,0.39116294961281384,0.2195941237707893,0.3392899763570794,0.3331410396496278,42,92,-0.756650956,-0.20541497,0.1682563113904172,0.5185779581521305,0.00025673,0.000537936,8.871812634,5.562783403315668,1543.4,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae888b0>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1-ethylpyridinium', 'Bistriflylimide anion']",18,15,115.37264000000005,156.65568000000002,3.019984683720642e-10,3.344150741943107e-10,0.7364727534935218,3.9,103,106.9,1,1,0.071428571,0.055555556,11,0,0,0,0,0,108.16,280.15,293,0.9542,0.9940000000000001,14,18,0.39116294961281384,0.2195941237707893,0.3392899763570794,0.3331410396496278,42,92,-0.756650956,-0.20541497,0.1682563113904172,0.5185779581521305,0.00025673,0.000537936,8.871812634,5.562783403315668,1540.9,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CC[N+]1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae888b0>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['trihexyl(tetradecyl)phosphonium', 'Bistriflylimide anion']",101,15,572.6350400000001,156.65568000000002,5.151453334202814e-10,3.344150741943107e-10,3.6553736193925435,0,103,103,28,1,0.071428571,0.28,11,0,0,0,0,0,483.9,280.15,353,0.9542,12.445999999999984,14,100,0.4297192239598185,0.25357214675811807,0.3392899763570794,0.3331410396496278,200,92,-0.756650956,-0.065382383,0.070831538,0.5185779581521305,24.350477521527008,36.297699071269946,8.871812634,5.562783403315668,1026,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae88900>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['trihexyl(tetradecyl)phosphonium', 'Bistriflylimide anion']",101,15,572.6350400000001,156.65568000000002,5.151453334202814e-10,3.344150741943107e-10,3.6553736193925435,0,103,103,28,1,0.071428571,0.28,11,0,0,0,0,0,483.9,280.15,333,0.9542,12.445999999999984,14,100,0.4297192239598185,0.25357214675811807,0.3392899763570794,0.3331410396496278,200,92,-0.756650956,-0.065382383,0.070831538,0.5185779581521305,24.350477521527008,36.297699071269946,8.871812634,5.562783403315668,1042,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae88900>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['trihexyl(tetradecyl)phosphonium', 'Bistriflylimide anion']",101,15,572.6350400000001,156.65568000000002,5.151453334202814e-10,3.344150741943107e-10,3.6553736193925435,0,103,103,28,1,0.071428571,0.28,11,0,0,0,0,0,483.9,280.15,313,0.9542,12.445999999999984,14,100,0.4297192239598185,0.25357214675811807,0.3392899763570794,0.3331410396496278,200,92,-0.756650956,-0.065382383,0.070831538,0.5185779581521305,24.350477521527008,36.297699071269946,8.871812634,5.562783403315668,1055,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae88900>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['trihexyl(tetradecyl)phosphonium', 'Bistriflylimide anion']",101,15,572.6350400000001,156.65568000000002,5.151453334202814e-10,3.344150741943107e-10,3.6553736193925435,0,103,103,28,1,0.071428571,0.28,11,0,0,0,0,0,483.9,280.15,293,0.9542,12.445999999999984,14,100,0.4297192239598185,0.25357214675811807,0.3392899763570794,0.3331410396496278,200,92,-0.756650956,-0.065382383,0.070831538,0.5185779581521305,24.350477521527008,36.297699071269946,8.871812634,5.562783403315668,1070,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae88900>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1,3-dimethylimidazolium', 'Bistriflylimide anion']",16,15,100.77824000000003,156.65568000000002,2.8868621961681714e-10,3.344150741943107e-10,0.6433104755601585,8.8,103,111.8,0,1,0.071428571,0,11,0,0,0,0,0,97.14,280.15,298,0.9542,-0.1504,14,16,0.4512235965755352,0.10451634955985163,0.3392899763570794,0.3331410396496278,38,92,-0.756650956,-0.239541307,0.2428053723032726,0.5185779581521305,0.006460285,0.003661555,8.871812634,5.562783403315668,1570,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae884a0>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
"['1,3-dimethylimidazolium', 'Bistriflylimide anion']",16,15,100.77824000000003,156.65568000000002,2.8868621961681714e-10,3.344150741943107e-10,0.6433104755601585,8.8,103,111.8,0,1,0.071428571,0,11,0,0,0,0,0,97.14,280.15,298,0.9542,-0.1504,14,16,0.4512235965755352,0.10451634955985163,0.3392899763570794,0.3331410396496278,38,92,-0.756650956,-0.239541307,0.2428053723032726,0.5185779581521305,0.006460285,0.003661555,8.871812634,5.562783403315668,1575.4,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae884a0>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>
